tahun,bulan,kota_kabupaten,kecamatan,kelurahan,jenis_kelamin ,jumlah
2021,03,JAKARTA SELATAN,JAGAKARSA,TANJUNG BARAT,Perempuan,25
2021,03,JAKARTA SELATAN,JAGAKARSA,CIPEDAK,Perempuan,35
2021,03,JAKARTA SELATAN,PESANGGRAHAN,PESANGGRAHAN,Perempuan,31
2021,03,JAKARTA SELATAN,PESANGGRAHAN,BINTARO,Perempuan,43
2021,03,JAKARTA SELATAN,PESANGGRAHAN,PETUKANGAN UTARA,Perempuan,58
2021,03,JAKARTA SELATAN,PESANGGRAHAN,PETUKANGAN SELATAN,Perempuan,23
2021,03,JAKARTA SELATAN,PESANGGRAHAN,ULUJAMI,Perempuan,34
2021,03,JAKARTA TIMUR,MATRAMAN,PISANGAN BARU,Perempuan,19
2021,03,JAKARTA TIMUR,MATRAMAN,UTAN KAYU UTARA,Perempuan,26
2021,03,JAKARTA TIMUR,MATRAMAN,KAYU MANIS,Perempuan,22
2021,03,JAKARTA TIMUR,MATRAMAN,PALMERIAM,Perempuan,19
2021,03,JAKARTA TIMUR,MATRAMAN,KEBON MANGGIS,Perempuan,9
2021,03,JAKARTA TIMUR,MATRAMAN,UTAN KAYU SELATAN,Perempuan,23
2021,03,JAKARTA TIMUR,PULO GADUNG,PULO GADUNG,Perempuan,28
2021,03,JAKARTA TIMUR,PULO GADUNG,PISANGAN TIMUR,Perempuan,34
2021,03,JAKARTA TIMUR,PULO GADUNG,CIPINANG,Perempuan,36
2021,03,JAKARTA TIMUR,PULO GADUNG,JATINEGARA KAUM,Perempuan,16
2021,03,JAKARTA TIMUR,PULO GADUNG,RAWAMANGUN,Perempuan,35
2021,03,JAKARTA TIMUR,PULO GADUNG,KAYU PUTIH,Perempuan,44
2021,03,JAKARTA TIMUR,PULO GADUNG,JATI,Perempuan,25
2021,03,JAKARTA TIMUR,JATINEGARA,KAMPUNG MELAYU,Perempuan,23
2021,03,JAKARTA TIMUR,JATINEGARA,BIDARA CINA,Perempuan,17
2021,03,JAKARTA TIMUR,JATINEGARA,BALI MESTER,Perempuan,3
2021,03,JAKARTA TIMUR,JATINEGARA,RAWA BUNGA,Perempuan,18
2021,03,JAKARTA TIMUR,JATINEGARA,CIPINANG CEMPEDAK,Perempuan,17
2021,03,JAKARTA TIMUR,JATINEGARA,CIPINANG MUARA,Perempuan,36
2021,03,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR SELATAN,Perempuan,30
2021,03,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR UTARA,Perempuan,17
2021,03,JAKARTA TIMUR,KRAMATJATI,KRAMATJATI,Perempuan,17
2021,03,JAKARTA TIMUR,KRAMATJATI,TENGAH,Perempuan,42
2021,03,JAKARTA TIMUR,KRAMATJATI,DUKUH,Perempuan,16
2021,03,JAKARTA TIMUR,KRAMATJATI,BATU AMPAR,Perempuan,52
2021,03,JAKARTA TIMUR,KRAMATJATI,BALEKAMBANG,Perempuan,21
2021,03,JAKARTA TIMUR,KRAMATJATI,CILILITAN,Perempuan,41
2021,03,JAKARTA TIMUR,KRAMATJATI,CAWANG,Perempuan,38
2021,03,JAKARTA TIMUR,PASAR REBO,GEDONG,Perempuan,40
2021,03,JAKARTA TIMUR,PASAR REBO,BARU,Perempuan,40
2021,03,JAKARTA TIMUR,PASAR REBO,CIJANTUNG,Perempuan,56
2021,03,JAKARTA TIMUR,PASAR REBO,KALISARI,Perempuan,39
2021,03,JAKARTA TIMUR,PASAR REBO,PEKAYON,Perempuan,32
2021,03,JAKARTA TIMUR,CAKUNG,JATINEGARA,Perempuan,66
2021,03,JAKARTA TIMUR,CAKUNG,RAWA TERATE,Perempuan,27
2021,03,JAKARTA TIMUR,CAKUNG,PENGGILINGAN,Perempuan,79
2021,03,JAKARTA TIMUR,CAKUNG,CAKUNG TIMUR,Perempuan,55
2021,03,JAKARTA TIMUR,CAKUNG,PULO GEBANG,Perempuan,107
2021,03,JAKARTA TIMUR,CAKUNG,UJUNG MENTENG,Perempuan,29
2021,03,JAKARTA TIMUR,CAKUNG,CAKUNG BARAT,Perempuan,36
2021,03,JAKARTA TIMUR,DUREN SAWIT,DUREN SAWIT,Perempuan,41
2021,03,JAKARTA TIMUR,DUREN SAWIT,PONDOK BAMBU,Perempuan,51
2021,03,JAKARTA TIMUR,DUREN SAWIT,KLENDER,Perempuan,60
2021,03,JAKARTA TIMUR,DUREN SAWIT,PONDOK KELAPA,Perempuan,66
2021,03,JAKARTA TIMUR,DUREN SAWIT,MALAKA SARI,Perempuan,20
2021,03,JAKARTA TIMUR,DUREN SAWIT,MALAKA JAYA,Perempuan,21
2021,03,JAKARTA TIMUR,DUREN SAWIT,PONDOK KOPI,Perempuan,34
2021,03,JAKARTA TIMUR,MAKASAR,MAKASAR,Perempuan,27
2021,03,JAKARTA TIMUR,MAKASAR,PINANGRANTI,Perempuan,24
2021,03,JAKARTA TIMUR,MAKASAR,KEBON PALA,Perempuan,33
2021,03,JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMAH,Perempuan,23
2021,03,JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,Perempuan,33
2021,03,JAKARTA TIMUR,CIRACAS,CIRACAS,Perempuan,44
2021,03,JAKARTA TIMUR,CIRACAS,CIBUBUR,Perempuan,53
2021,03,JAKARTA TIMUR,CIRACAS,KELAPA DUA WETAN,Perempuan,51
2021,03,JAKARTA TIMUR,CIRACAS,SUSUKAN,Perempuan,12
2021,03,JAKARTA TIMUR,CIRACAS,RAMBUTAN,Perempuan,30
2021,03,JAKARTA TIMUR,CIPAYUNG,CIPAYUNG,Perempuan,24
2021,03,JAKARTA TIMUR,CIPAYUNG,CILANGKAP,Perempuan,28
2021,03,JAKARTA TIMUR,CIPAYUNG,PONDOK RANGGON,Perempuan,23
2021,03,JAKARTA TIMUR,CIPAYUNG,MUNJUL,Perempuan,27
2021,03,JAKARTA TIMUR,CIPAYUNG,SETU,Perempuan,40
2021,03,JAKARTA TIMUR,CIPAYUNG,BAMBU APUS,Perempuan,31
2021,03,JAKARTA TIMUR,CIPAYUNG,LUBANG BUAYA,Perempuan,48
2021,03,JAKARTA TIMUR,CIPAYUNG,CEGER,Perempuan,18
